7999,EE,90012485125500,2019-06-19,08:57,00:00:03,,EP_MediaSrv1 
7577,EE,90012485125500,2019-06-19,08:57,00:00:34,,EP_MediaSrv1 
3943,EE,90012485125500,2019-06-19,08:57,00:05:32,,EP_MediaSrv1 
7426,II,11011011012,2019-06-19,08:58,00:00:01,,EP_sdcxprsat1 
7555,II,11011011012,2019-06-19,08:58,00:00:01,,EP_sdcxprsat3 
3205,8,7809,2019-06-19,08:58,00:00:08,,4013
7804,II,9017224924198,2019-06-19,08:58,00:00:45,,ep_svgsfe01 
7577,8,3451,2019-06-19,08:58,00:00:07,,4013
3451,EE,90012485125500,2019-06-19,08:58,00:05:59,,EP_MediaSrv1 
3160,II,90445572481253,2019-06-19,08:58,00:00:04,,ep_svgsfe01 
3083,II,90014149095060,2019-06-19,08:58,00:42:15,,ep_sdcgw01 
3476,II,9018000623502,2019-06-19,08:59,00:24:29,,ep_svgsfe01 
7978,II,90014149095060,2019-06-19,08:59,00:42:03,,ep_sdcgw01 
7102,8,7777,2019-06-19,08:59,00:02:15,,4013
3953,II,90012485125500,2019-06-19,08:59,00:00:05,,EP_MediaSrv2 
3953,II,11011011009,2019-06-19,08:59,00:54:48,,EP_MediaSrv1 
3160,II,11011011012,2019-06-19,08:59,00:00:05,,EP_sdcxprsat2 
7575,II,90012485125500,2019-06-19,08:59,00:00:17,,EP_MediaSrv2 
7575,II,90012485125500,2019-06-19,08:59,00:00:14,,EP_MediaSrv2 
7575,II,90012485125500,2019-06-19,08:59,00:00:09,,EP_MediaSrv3 
7512,II,90012485125500,2019-06-19,09:00,00:00:16,,EP_MediaSrv3 
7575,II,90012485125500,2019-06-19,09:00,00:00:58,,EP_MediaSrv3 
7575,II,90012485125500,2019-06-19,09:00,00:00:15,,EP_MediaSrv3 
3160,8,7077,2019-06-19,09:00,00:02:32,,4013
7575,II,90012485125500,2019-06-19,09:00,00:16:52,,EP_MediaSrv1 
7619,II,90018778109439,2019-06-19,09:01,00:38:50,,ep_sdcgw01 
7575,II,90012485125500,2019-06-19,09:01,00:00:12,,EP_MediaSrv2 
7575,II,90012485125500,2019-06-19,09:01,00:00:17,,EP_MediaSrv3 
7913,II,11011011012,2019-06-19,09:01,00:00:06,,EP_sdcxprsat1 
7855,II,950817575,2019-06-19,09:01,00:54:11,,ep_svgsfe01 
7575,II,90012485125500,2019-06-19,09:01,00:54:12,,EP_MediaSrv1 
7575,II,90012485125500,2019-06-19,09:01,00:15:36,,EP_MediaSrv1 
3228,8,4622,2019-06-19,09:01,00:06:34,,4013
7185,II,90015673160188,2019-06-19,09:02,00:15:49,72031467,ep_sdcgw01 
3146,II,90012485125500,2019-06-19,09:02,00:00:16,,EP_MediaSrv3 
7903,8,7294,2019-06-19,09:02,00:13:48,,4013
3146,II,11011011009,2019-06-19,09:02,00:01:22,,EP_MediaSrv1 
7116,II,11011011012,2019-06-19,09:03,00:00:03,,EP_sdcxprsat3 
7575,II,90012485125500,2019-06-19,09:03,00:00:07,,EP_MediaSrv2 
3571,II,947386976,2019-06-19,09:03,00:50:29,,ep_svgsfe01 
7512,II,90012485125500,2019-06-19,09:04,00:00:23,,EP_MediaSrv2 
3097,II,9018005630623,2019-06-19,09:06,00:48:20,,ep_svgsfe01 
3247,8,7878,2019-06-19,09:06,00:00:45,,4013
8115028565,EE,7907,2019-06-19,09:07,00:11:03,,ep_svpsfe01 
3110,8,7974,2019-06-19,09:07,00:00:14,,4013
7410,II,947380308,2019-06-19,09:07,00:46:43,,ep_svgsfe01 
7849,8,3363,2019-06-19,09:07,00:01:37,,4013
7513,8,2147,2019-06-19,09:08,00:55:40,,4013
7906,II,11011011012,2019-06-19,09:08,00:00:04,,EP_sdcxprsat1 
7395,8,3477,2019-06-19,09:08,00:00:24,,4013
7575,II,90012485125500,2019-06-19,09:08,00:00:14,,EP_MediaSrv2 
7575,II,90012485125500,2019-06-19,09:08,00:00:17,,EP_MediaSrv2 
3158,8,3173,2019-06-19,09:08,00:00:10,,4013
7906,II,11011011012,2019-06-19,09:09,00:00:04,,EP_sdcxprsat2 
7746,II,11011011012,2019-06-19,09:09,00:00:04,,EP_sdcxprsat3 
5513259965,EE,3070,2019-06-19,09:09,00:01:14,,ep_svpsfe01 
3158,8,3173,2019-06-19,09:10,00:00:36,,4013
7447,II,90016366513189,2019-06-19,09:10,00:29:09,15685299,ep_sdcgw01 
7544,8,5356,2019-06-19,09:10,00:01:02,,4013
7776,8,5215,2019-06-19,09:11,00:59:30,,4013
3422,II,90013474506962,2019-06-19,09:11,00:32:06,73735735,ep_sdcgw01 
7853,8,7809,2019-06-19,09:11,00:02:09,,4013
7299,II,90012485763636,2019-06-19,09:12,00:03:42,16997603,ep_sdcgw01 
5575838177,EE,7740,2019-06-19,09:12,00:07:20,,ep_svpsfe01 
7433,II,954250156,2019-06-19,09:12,00:09:31,,ep_svgsfe01 
3111,8,3174,2019-06-19,09:12,00:00:26,,4013
7906,II,11011011012,2019-06-19,09:12,00:00:03,,EP_sdcxprsat1 
7233,8,3407,2019-06-19,09:13,00:02:24,,4013
7186,II,11011011012,2019-06-19,09:13,00:00:06,,EP_sdcxprsat2 
3089,8,3146,2019-06-19,09:14,00:04:58,,4013
3844,8,7525,2019-06-19,09:14,00:00:14,,4013
7149,8,7726,2019-06-19,09:14,00:02:58,,4013
7655,8,7650,2019-06-19,09:14,00:00:22,,4013
7204,8,7093,2019-06-19,09:15,00:06:04,,4013
3675,8,3844,2019-06-19,09:15,00:02:33,,4013
7917,II,11011011012,2019-06-19,09:15,00:00:04,,EP_sdcxprsat1 
3244,8,3160,2019-06-19,09:16,00:00:24,,4013
3173,8,3174,2019-06-19,09:16,00:00:14,,4013
7655,8,7911,2019-06-19,09:16,00:00:14,,4013
7903,8,2474,2019-06-19,09:16,00:17:53,,4013
7575,II,90012485125500,2019-06-19,09:17,00:00:21,,EP_MediaSrv2 
3434,II,952291999,2019-06-19,09:17,00:01:41,,ep_svgsfe01 
3158,8,7911,2019-06-19,09:17,00:00:09,,4013
3343,II,947386976,2019-06-19,09:17,00:18:33,,ep_svgsfe01 
3860,II,11011011012,2019-06-19,09:19,00:01:01,,EP_sdcxprsat3 
7780,II,11011011012,2019-06-19,09:19,00:00:44,,EP_sdcxprsat2 
7816,II,912262639,2019-06-19,09:20,00:01:11,,ep_svgsfe01 
3834,II,11011011012,2019-06-19,09:20,00:00:05,,EP_sdcxprsat3 
7906,II,11011011012,2019-06-19,09:20,00:00:03,,EP_sdcxprsat1 
7233,8,7444,2019-06-19,09:21,00:00:43,,4013
3158,8,3154,2019-06-19,09:22,00:00:30,,4013
3744,8,4802,2019-06-19,09:22,00:02:54,,4013
7823,II,919964767,2019-06-19,09:22,00:02:25,,ep_svgsfe01 
7433,8,7955,2019-06-19,09:23,00:00:14,,4013
3476,8,90012488384804,2019-06-19,09:23,00:01:41,,
3434,II,952291999,2019-06-19,09:23,00:03:22,,ep_svgsfe01 
7480,II,11011011012,2019-06-19,09:24,00:00:21,,EP_sdcxprsat1 
3111,8,7407,2019-06-19,09:25,00:00:06,,4013
7624,8,3385,2019-06-19,09:25,00:03:10,,4013
3244,II,11011011006,2019-06-19,09:25,00:00:05,,EP_sdcxprsat3 
3489,II,11011011012,2019-06-19,09:25,00:00:06,,EP_sdcxprsat2 
7575,II,90012485125500,2019-06-19,09:25,00:01:55,,EP_MediaSrv1 
3074,II,9018005630623,2019-06-19,09:25,00:46:13,,ep_svgsfe01 
5521596320,EE,3489,2019-06-19,09:26,00:02:41,,ep_svpsfe01 
3111,II,11011011012,2019-06-19,09:27,00:00:04,,EP_sdcxprsat2 
7233,8,3407,2019-06-19,09:27,00:08:34,,4013
7835,II,90457226169212,2019-06-19,09:28,00:01:23,24397942,ep_svgsfe01 
3173,8,3154,2019-06-19,09:28,00:00:06,,4013
7624,8,7429,2019-06-19,09:28,00:07:04,,4013
7936,II,9018005630623,2019-06-19,09:28,00:00:14,,ep_svgsfe01 
7575,II,90012485125500,2019-06-19,09:28,00:00:16,,EP_MediaSrv2 
7906,8,7215,2019-06-19,09:28,00:00:32,,4013
3476,8,3451,2019-06-19,09:29,00:00:20,,4013
7501,II,947386976,2019-06-19,09:29,00:42:21,,ep_svgsfe01 
7685,II,9018443506734,2019-06-19,09:29,00:01:18,79186655,ep_svgsfe01 
7936,II,9018005630623,2019-06-19,09:29,00:42:03,,ep_svgsfe01 
3053,II,11011011012,2019-06-19,09:29,00:00:05,,EP_sdcxprsat2 
7575,II,90012485125500,2019-06-19,09:29,00:00:33,,EP_MediaSrv3 
7876,II,947386976,2019-06-19,09:30,00:03:57,,ep_svgsfe01 
7480,II,11011011012,2019-06-19,09:30,00:00:03,,EP_sdcxprsat2 
7992,II,9018002880950,2019-06-19,09:30,00:00:08,,ep_svgsfe01 
7485,II,947386976,2019-06-19,09:30,00:45:56,,ep_svgsfe01 
7575,II,90012485125500,2019-06-19,09:30,00:23:18,,EP_MediaSrv1 
3489,II,968362672,2019-06-19,09:30,00:02:26,,ep_svgsfe01 
7992,II,9018002880950,2019-06-19,09:30,00:49:56,,ep_svgsfe01 
7908,II,90012485125500,2019-06-19,09:30,00:00:34,,EP_MediaSrv1 
3090,II,9018677111350,2019-06-19,09:31,00:00:06,71275700,ep_svgsfe01 
7575,II,90012485125500,2019-06-19,09:31,00:20:22,,EP_MediaSrv1 
7908,II,90012485125500,2019-06-19,09:31,00:00:07,,EP_MediaSrv2 
3031,II,90012169309476,2019-06-19,09:31,00:01:02,96985506,ep_sdcgw01 
7908,II,11011011009,2019-06-19,09:31,00:22:29,,EP_MediaSrv1 
3952,II,11011011012,2019-06-19,09:31,00:00:11,,EP_sdcxprsat2 
7575,II,90012485125500,2019-06-19,09:31,00:00:12,,EP_MediaSrv3 
3090,II,9018677111350,2019-06-19,09:31,00:03:44,71275700,ep_svgsfe01 
5535997000,EE,7752,2019-06-19,09:31,00:07:07,,ep_svpsfe01 
7299,II,947386976,2019-06-19,09:32,00:44:42,,ep_svgsfe01 
3244,II,90015052737852,2019-06-19,09:32,00:23:44,19065887,ep_sdcgw01 
7575,II,90012485125500,2019-06-19,09:32,00:21:31,,EP_MediaSrv1 
3690,II,969950792,2019-06-19,09:32,00:00:04,,ep_svgsfe01 
3596,II,35807368012,2019-06-19,09:33,00:00:04,,ep_svgsfe03 
7742,8,7907,2019-06-19,09:33,00:01:01,,4013
7416,II,9018005630623,2019-06-19,09:34,00:37:31,,ep_svgsfe01 
7364,II,9018005630623,2019-06-19,09:34,00:37:11,,ep_svgsfe01 
7616,8,3205,2019-06-19,09:34,00:00:19,,4013
7763,II,9018005630623,2019-06-19,09:34,00:37:24,,ep_svgsfe01 
7417,II,9018005630623,2019-06-19,09:35,00:36:04,,ep_svgsfe01 
7903,II,90014022820435,2019-06-19,09:35,00:14:51,68201435,ep_sdcgw01 
3434,II,954478000,2019-06-19,09:36,00:01:54,,ep_svgsfe01 
7575,II,90012485125500,2019-06-19,09:36,00:00:09,,EP_MediaSrv2 
7468,8,3138,2019-06-19,09:36,00:00:20,,4013
3543,II,3580730511,2019-06-19,09:37,00:00:26,,ep_svgsfe03 
3816,**,358073,2019-06-19,09:37,00:26:34,,ep_svgsfe03 
3343,8,90012485764239,2019-06-19,09:37,00:06:11,,
7033,8,3150,2019-06-19,09:37,00:01:31,,4013
7653,II,11011011012,2019-06-19,09:37,00:00:24,,EP_sdcxprsat1 
3675,8,3843,2019-06-19,09:38,00:02:15,,4013
3675,8,3843,2019-06-19,09:38,00:02:15,,4013
7575,II,90012485125500,2019-06-19,09:38,00:00:08,,EP_MediaSrv3 
3434,II,954478000,2019-06-19,09:38,00:03:03,,ep_svgsfe01 
3476,II,90012262138281,2019-06-19,09:39,00:00:08,,ep_sdcgw01 
5552638440,EE,7144,2019-06-19,09:39,00:10:52,,ep_svpsfe01 
3150,II,11011011012,2019-06-19,09:40,00:00:03,,EP_sdcxprsat1 
7624,8,3385,2019-06-19,09:40,00:31:41,,4013
3700,II,954470811,2019-06-19,09:40,00:00:28,,ep_svgsfe01 
3150,II,11011011012,2019-06-19,09:40,00:00:04,,EP_sdcxprsat2 
3476,II,90012262138281,2019-06-19,09:41,00:00:03,,ep_sdcgw01 
7415,II,11011011012,2019-06-19,09:41,00:00:05,,EP_sdcxprsat1 
3700,II,954470811,2019-06-19,09:41,00:00:25,,ep_svgsfe01 
3154,8,3173,2019-06-19,09:41,00:00:55,,4013
7046,II,90012485123754,2019-06-19,09:41,00:00:09,41808896,ep_sdcgw01 
3233,8,4644,2019-06-19,09:42,00:05:27,,4013
3237,II,11011011003,2019-06-19,09:43,00:00:10,,EP_ctcxprsat2 
3031,II,90014175674126,2019-06-19,09:43,00:00:28,96985506,ep_sdcgw01 
7488,8,7233,2019-06-19,09:43,00:04:09,,4013
3612,8,7931,2019-06-19,09:43,00:09:23,,4013
7913,II,11011011012,2019-06-19,09:43,00:00:02,,EP_sdcxprsat2 
3065,8,4021,2019-06-19,09:43,00:05:39,,4013
5553682500,EE,3015,2019-06-19,09:44,00:12:07,,ep_svpsfe01 
3807,II,11011011012,2019-06-19,09:44,00:00:03,,EP_sdcxprsat1 
5556406267,EE,7468,2019-06-19,09:44,00:00:12,,ep_svpsfe01 
7114,II,946089399,2019-06-19,09:44,00:01:25,,ep_svpmxe01 
5549408580,EE,7832,2019-06-19,09:44,00:03:22,,ep_svpsfe01 
3031,II,90013474506962,2019-06-19,09:45,00:00:53,96985506,ep_sdcgw01 
3343,II,947386976,2019-06-19,09:45,02:13:47,,ep_svgsfe01 
3443,II,11011011012,2019-06-19,09:45,00:00:07,,EP_sdcxprsat2 
3410,8,7989,2019-06-19,09:45,00:09:40,,4013
3090,II,9018677111350,2019-06-19,09:45,00:01:57,71275700,ep_svgsfe01 
3659,II,11011011012,2019-06-19,09:46,00:00:44,,EP_sdcxprsat3 
5559804700,EE,7935,2019-06-19,09:46,00:01:07,,ep_svpsfe01 
3101,8,7911,2019-06-19,09:46,00:00:15,,4013
7215,II,11011011012,2019-06-19,09:47,00:00:04,,EP_sdcxprsat2 
3111,II,11011011012,2019-06-19,09:47,00:00:05,,EP_sdcxprsat1 
3158,8,3174,2019-06-19,09:47,00:00:05,,4013
7746,II,11011011012,2019-06-19,09:47,00:00:04,,EP_sdcxprsat2 
7046,II,90012485760081,2019-06-19,09:47,00:10:28,41808896,ep_sdcgw01 
7762,II,90018556183095,2019-06-19,09:47,00:00:50,,ep_sdcgw01 
3111,8,7184,2019-06-19,09:47,00:00:34,,4013
7762,II,90018556183095,2019-06-19,09:48,00:13:25,,ep_sdcgw01 
7762,II,90018556183095,2019-06-19,09:48,00:00:37,,ep_sdcgw01 
7233,8,3407,2019-06-19,09:49,00:17:53,,4013
7433,II,11011011012,2019-06-19,09:49,00:00:02,,EP_sdcxprsat3 
7525,8,7920,2019-06-19,09:49,00:01:43,,4013
7942,8,4697,2019-06-19,09:49,00:00:54,,4013
7853,8,7809,2019-06-19,09:49,00:06:30,,4013
7816,II,9019933109984,2019-06-19,09:49,00:02:05,,ep_svgsfe01 
3451,II,90012262138281,2019-06-19,09:50,00:00:08,,ep_sdcgw01 
7458,II,9018448660362,2019-06-19,09:51,00:00:05,12274590,ep_svgsfe01 
3451,II,90012262138281,2019-06-19,09:51,00:00:02,,ep_sdcgw01 
3338,8,90012489445373,2019-06-19,09:51,00:07:00,,
3539,II,90457731256015,2019-06-19,09:51,00:00:44,63844428,ep_svgsfe01 
7458,II,9018448660362,2019-06-19,09:51,00:00:18,12274590,ep_svgsfe01 
3451,II,90012262138281,2019-06-19,09:51,00:00:03,,ep_sdcgw01 
3150,8,7186,2019-06-19,09:51,00:00:14,,4013
3859,8,7217,2019-06-19,09:52,00:03:19,,4013
3414,8,7849,2019-06-19,09:52,00:11:15,,4013
7742,8,7489,2019-06-19,09:52,00:01:49,,4013
5514540751,EE,7744,2019-06-19,09:52,00:00:12,,ep_svpsfe01 
7577,II,90012262138281,2019-06-19,09:52,00:00:04,,ep_sdcgw01 
5524650088,EE,7456,2019-06-19,09:52,00:00:44,,ep_svpsfe01 
7816,II,9019933109984,2019-06-19,09:52,00:08:25,,ep_svgsfe01 
7458,II,9018448660362,2019-06-19,09:52,00:08:32,12274590,ep_svgsfe01 
7762,II,90018556183095,2019-06-19,09:52,00:10:22,,ep_sdcgw01 
3476,8,7804,2019-06-19,09:53,00:00:59,,4013
7762,II,90018556183095,2019-06-19,09:53,00:19:27,,ep_sdcgw01 
7263,8,7525,2019-06-19,09:54,00:01:29,,4013
3111,8,7520,2019-06-19,09:54,00:00:14,,4013
7927,8,90012485763347,2019-06-19,09:55,00:17:28,,
7742,II,11011011012,2019-06-19,09:55,00:00:34,,EP_sdcxprsat2 
7917,II,11011011012,2019-06-19,09:55,00:00:05,,EP_sdcxprsat1 
7909,8,7520,2019-06-19,09:55,00:00:21,,4013
3216,II,90454727298044,2019-06-19,09:55,00:01:56,52341317,ep_svgsfe01 
7732,8,4948,2019-06-19,09:55,00:01:24,,4013
3173,8,3158,2019-06-19,09:55,00:00:24,,4013
3451,II,90012262138281,2019-06-19,09:56,00:00:08,,ep_sdcgw01 
7888,II,947386976,2019-06-19,09:56,00:32:40,,ep_svgsfe01 
7673,II,9018119388264,2019-06-19,09:56,00:00:10,42362538,ep_svgsfe01 
3362,II,11011011003,2019-06-19,09:57,00:00:05,,EP_ctcxprsat3 
3451,II,90012262138281,2019-06-19,09:57,00:00:02,,ep_sdcgw01 
3206,II,9018009269394,2019-06-19,09:57,00:57:20,,ep_svgsfe01 
7655,8,7682,2019-06-19,09:57,00:00:06,,4013
7577,II,90012262138281,2019-06-19,09:57,00:00:01,,ep_sdcgw01 
3127,II,950629130,2019-06-19,09:57,00:40:23,,ep_svgsfe01 
5575838177,EE,7740,2019-06-19,09:58,00:11:23,,ep_svpsfe01 
5535557860,EE,7616,2019-06-19,09:59,00:01:11,,ep_svpsfe01 
3699,II,11011011006,2019-06-19,09:59,00:00:18,,EP_sdcxprsat2 
7160,II,947386976,2019-06-19,09:59,00:28:22,,ep_svgsfe01 
3787,8,3682,2019-06-19,09:59,00:00:07,,4013
3416,II,11011011012,2019-06-19,10:00,00:00:04,,EP_sdcxprsat2 
7419,II,11011011012,2019-06-19,10:00,00:00:15,,EP_sdcxprsat3 
3000,II,7419,2019-06-19,10:00,00:00:45,,EP_sdcxprsat1 
7320,II,9018005630623,2019-06-19,10:00,00:25:16,,ep_svgsfe01 
7138,II,947380308,2019-06-19,10:00,01:05:42,,ep_svgsfe01 
4776632986,EE,3699,2019-06-19,10:00,00:00:23,,ep_svpsfe01 
3777,II,947386976,2019-06-19,10:00,02:58:08,,ep_svgsfe01 
3744,II,9018005630623,2019-06-19,10:00,00:16:17,,ep_svgsfe01 
3002,II,90018445240389,2019-06-19,10:00,00:00:22,,ep_sdcgw01 
7568,II,975838177,2019-06-19,10:00,00:00:06,,ep_svgsfe01 
3002,II,90018445240389,2019-06-19,10:01,00:18:55,,ep_sdcgw01 
3052,EE,90017866361341,2019-06-19,10:01,00:05:50,,ep_svpsfe01 
7622,II,947386976,2019-06-19,10:01,00:27:49,,ep_svgsfe01 
3476,8,7616,2019-06-19,10:01,00:00:23,,4013
3449,II,90018666131738,2019-06-19,10:01,00:03:35,,ep_sdcgw01 
7942,II,946089399,2019-06-19,10:01,00:03:47,,ep_svpmxe01 
7174,8,3437,2019-06-19,10:01,00:06:36,,4013
